Test Summary
Block per die: ,200
Total VB (single unit) pages: ,36
Total Pages: ,7200
OP Size: ,14
Host write range: ,6315
Total Erase Count is: ,425107
Max Erase Count: ,74285
Min Erase Count: ,0
Avg Erase Count: ,2125.535000
Total GC Count is: ,0
Total Segmental GC Count is: ,0
Total WL Count is: ,74274
WAF is: ,1.211602

VB No,Valid Count,Erase Count
0,0,74285
1,36,1763
2,36,1763
3,36,1763
4,36,1763
5,36,1763
6,36,1763
7,36,1763
8,36,1763
9,36,1763
10,36,1763
11,36,1763
12,36,1763
13,36,1763
14,36,1763
15,36,1763
16,36,1763
17,36,1763
18,36,1763
19,36,1763
20,36,1763
21,36,1763
22,36,1763
23,36,1763
24,36,1763
25,36,1763
26,36,1763
27,36,1763
28,36,1763
29,36,1763
30,36,1763
31,36,1763
32,36,1763
33,36,1763
34,36,1763
35,36,1763
36,36,1763
37,36,1763
38,36,1763
39,36,1763
40,36,1763
41,36,1763
42,36,1763
43,36,1763
44,36,1763
45,36,1763
46,36,1763
47,36,1763
48,36,1763
49,36,1763
50,36,1763
51,36,1763
52,36,1763
53,36,1763
54,36,1763
55,36,1763
56,36,1763
57,36,1763
58,36,1763
59,36,1763
60,36,1763
61,36,1763
62,36,1763
63,36,1763
64,36,1763
65,36,1763
66,36,1763
67,36,1763
68,36,1763
69,36,1763
70,36,1763
71,36,1763
72,36,1763
73,36,1763
74,36,1763
75,36,1763
76,36,1763
77,36,1763
78,36,1763
79,36,1763
80,36,1763
81,36,1763
82,36,1763
83,36,1763
84,36,1763
85,36,1763
86,36,1763
87,36,1763
88,36,1763
89,36,1763
90,36,1763
91,36,1763
92,36,1763
93,36,1763
94,36,1763
95,36,1763
96,36,1763
97,36,1763
98,36,1763
99,36,1763
100,36,1763
101,36,1763
102,36,1763
103,36,1763
104,36,1763
105,36,1763
106,36,1763
107,36,1763
108,36,1763
109,36,1763
110,36,1763
111,36,1763
112,36,1763
113,36,1763
114,36,1763
115,36,1763
116,36,1763
117,36,1763
118,36,1763
119,36,1763
120,36,1763
121,36,1763
122,36,1763
123,36,1763
124,36,1763
125,36,1763
126,36,1763
127,36,1763
128,36,1763
129,36,1763
130,36,1763
131,36,1763
132,36,1763
133,36,1763
134,36,1763
135,36,1763
136,36,1763
137,36,1763
138,36,1763
139,36,1763
140,36,1763
141,36,1763
142,36,1763
143,36,1763
144,36,1763
145,36,1763
146,36,1763
147,36,1763
148,36,1763
149,36,1763
150,36,1763
151,36,1763
152,36,1763
153,36,1763
154,36,1763
155,36,1763
156,36,1763
157,36,1763
158,36,1763
159,36,1763
160,36,1763
161,27,1763
162,0,1763
163,0,1763
164,0,1763
165,0,1763
166,0,1763
167,0,1763
168,0,1763
169,0,1763
170,0,1763
171,0,1763
172,0,1763
173,0,1763
174,0,1763
175,0,1763
176,0,1763
177,0,1763
178,0,1763
179,0,1763
180,0,1763
181,0,1763
182,0,1763
183,0,1763
184,0,1763
185,24,1762
186,36,1762
187,36,1762
188,36,1762
189,36,1762
190,36,1762
191,36,1762
192,36,1762
193,36,1762
194,36,1762
195,36,1762
196,36,1762
197,36,1762
198,36,1762
199,36,1762


Physical Page Address,Logical Page Address,Data,LCA_Counts,Nand_WriteCounts,Valid_Page
0,4294967295,65535,65535,8749,0
1,4294967295,65535,65535,8749,0
2,4294967295,65535,65535,8749,0
3,4294967295,65535,65535,8749,0
4,4294967295,65535,65535,8749,0
5,4294967295,65535,65535,8749,0
6,4294967295,65535,65535,8749,0
7,4294967295,65535,65535,8749,0
8,4294967295,65535,65535,8749,0
9,4294967295,65535,65535,8749,0
10,4294967295,65535,65535,8749,0
11,4294967295,65535,65535,8749,0
12,4294967295,65535,65535,8749,0
13,4294967295,65535,65535,8749,0
14,4294967295,65535,65535,8749,0
15,4294967295,65535,65535,8749,0
16,4294967295,65535,65535,8749,0
17,4294967295,65535,65535,8749,0
18,4294967295,65535,65535,8749,0
19,4294967295,65535,65535,8749,0
20,4294967295,65535,65535,8749,0
21,4294967295,65535,65535,8749,0
22,4294967295,65535,65535,8749,0
23,4294967295,65535,65535,8749,0
24,4294967295,65535,65535,8749,0
25,4294967295,65535,65535,8749,0
26,4294967295,65535,65535,8749,0
27,4294967295,65535,65535,8749,0
28,4294967295,65535,65535,8749,0
29,4294967295,65535,65535,8749,0
30,4294967295,65535,65535,8749,0
31,4294967295,65535,65535,8749,0
32,4294967295,65535,65535,8749,0
33,4294967295,65535,65535,8749,0
34,4294967295,65535,65535,8749,0
35,4294967295,65535,65535,8749,0
36,528,528,2001,1764,1
37,529,529,2001,1764,1
38,530,530,2001,1764,1
39,531,531,2001,1764,1
40,532,532,2001,1764,1
41,533,533,2001,1764,1
42,534,534,2001,1764,1
43,535,535,2001,1764,1
44,536,536,2001,1764,1
45,537,537,2001,1764,1
46,538,538,2001,1764,1
47,539,539,2001,1764,1
48,540,540,2001,1764,1
49,541,541,2001,1764,1
50,542,542,2001,1764,1
51,543,543,2001,1764,1
52,544,544,2001,1764,1
53,545,545,2001,1764,1
54,546,546,2001,1764,1
55,547,547,2001,1764,1
56,548,548,2001,1764,1
57,549,549,2001,1764,1
58,550,550,2001,1764,1
59,551,551,2001,1764,1
60,552,552,2001,1764,1
61,553,553,2001,1764,1
62,554,554,2001,1764,1
63,555,555,2001,1764,1
64,556,556,2001,1764,1
65,557,557,2001,1764,1
66,558,558,2001,1764,1
67,559,559,2001,1764,1
68,560,560,2001,1764,1
69,561,561,2001,1764,1
70,562,562,2001,1764,1
71,563,563,2001,1764,1
72,564,564,2001,1764,1
73,565,565,2001,1764,1
74,566,566,2001,1764,1
